txn_id,gtw_txn_id,account_id,entry_type,amount,status,created_at
330,TXN_10178,6,CREDIT,8852.14,SUCCESS,2026-04-02 10:23:42
331,TXN_10180,3,DEBIT,42227.06,SUCCESS,2026-04-03 10:43:09
332,TXN_10180,1,CREDIT,42227.06,SUCCESS,2026-04-03 10:43:09
333,TXN_10181,1,DEBIT,19186.61,SUCCESS,2026-04-02 04:38:19
334,TXN_10181,8,CREDIT,19186.61,SUCCESS,2026-04-02 04:38:19
335,TXN_10183,19,DEBIT,49280.65,SUCCESS,2026-04-02 09:05:36
336,TXN_10183,14,CREDIT,49280.65,SUCCESS,2026-04-02 09:05:36
337,TXN_10185,10,DEBIT,28549.48,SUCCESS,2026-04-02 14:55:40
338,TXN_10185,12,CREDIT,28549.48,SUCCESS,2026-04-02 14:55:40
339,TXN_10186,15,DEBIT,1734.7,SUCCESS,2026-04-03 06:52:13
340,TXN_10186,16,CREDIT,1734.7,SUCCESS,2026-04-03 06:52:13
341,TXN_10187,4,DEBIT,2342.99,SUCCESS,2026-04-01 12:10:45
342,TXN_10187,1,CREDIT,2342.99,SUCCESS,2026-04-01 12:10:45
343,TXN_10188,20,DEBIT,8545.43,SUCCESS,2026-04-03 00:06:05
344,TXN_10188,6,CREDIT,8545.43,SUCCESS,2026-04-03 00:06:05
345,TXN_10190,5,DEBIT,28594.71,SUCCESS,2026-04-02 10:47:28
346,TXN_10190,16,CREDIT,28594.71,SUCCESS,2026-04-02 10:47:28
347,TXN_10191,10,DEBIT,7785.81,SUCCESS,2026-04-01 22:35:35
348,TXN_10191,6,CREDIT,7785.81,SUCCESS,2026-04-01 22:35:35
349,TXN_10192,10,DEBIT,25708.41,SUCCESS,2026-04-02 11:50:10
350,TXN_10192,19,CREDIT,25708.41,SUCCESS,2026-04-02 11:50:10
351,TXN_10193,14,DEBIT,21147.86,SUCCESS,2026-04-01 19:09:14
352,TXN_10193,10,CREDIT,21147.86,SUCCESS,2026-04-01 19:09:14
353,TXN_10194,11,DEBIT,28652.33,SUCCESS,2026-04-02 17:50:00
354,TXN_10194,4,CREDIT,28652.33,SUCCESS,2026-04-02 17:50:00
355,TXN_10195,5,DEBIT,26081.32,SUCCESS,2026-04-02 01:51:52
356,TXN_10195,19,CREDIT,26081.32,SUCCESS,2026-04-02 01:51:52
357,TXN_10196,8,DEBIT,21781.19,SUCCESS,2026-04-02 14:40:39
358,TXN_10196,3,CREDIT,21781.19,SUCCESS,2026-04-02 14:40:39
359,TXN_10197,13,DEBIT,27927.82,SUCCESS,2026-04-03 11:10:12
360,TXN_10197,4,CREDIT,27927.82,SUCCESS,2026-04-03 11:10:12
361,TXN_10198,5,DEBIT,15289.15,SUCCESS,2026-04-01 19:13:20
362,TXN_10198,11,CREDIT,15289.15,SUCCESS,2026-04-01 19:13:20
363,TXN_10200,9,DEBIT,20833.97,SUCCESS,2026-04-01 21:25:16
364,TXN_10200,8,CREDIT,20833.97,SUCCESS,2026-04-01 21:25:16
365,TXN_10201,9,DEBIT,19259.8,SUCCESS,2026-04-02 09:42:28
366,TXN_10201,6,CREDIT,19259.8,SUCCESS,2026-04-02 09:42:28
367,TXN_10202,7,DEBIT,22348.78,SUCCESS,2026-04-02 02:31:34
368,TXN_10202,8,CREDIT,22348.78,SUCCESS,2026-04-02 02:31:34
369,TXN_10203,15,DEBIT,3957.42,SUCCESS,2026-04-02 06:13:10
370,TXN_10203,14,CREDIT,3957.42,SUCCESS,2026-04-02 06:13:10
371,TXN_10204,3,DEBIT,20969.13,SUCCESS,2026-04-03 10:42:16
372,TXN_10204,4,CREDIT,20969.13,SUCCESS,2026-04-03 10:42:16
373,TXN_10206,10,DEBIT,35772.32,SUCCESS,2026-04-03 11:34:04
374,TXN_10206,11,CREDIT,35772.32,SUCCESS,2026-04-03 11:34:04
375,TXN_10207,3,DEBIT,23735.38,SUCCESS,2026-04-01 10:37:24
376,TXN_10207,1,CREDIT,23735.38,SUCCESS,2026-04-01 10:37:24
377,TXN_10208,11,DEBIT,8128.02,SUCCESS,2026-04-01 13:25:11
378,TXN_10208,3,CREDIT,8128.02,SUCCESS,2026-04-01 13:25:11
379,TXN_10209,2,DEBIT,15500.23,SUCCESS,2026-04-03 16:20:14
380,TXN_10209,9,CREDIT,15500.23,SUCCESS,2026-04-03 16:20:14
381,TXN_10210,15,DEBIT,8237.06,SUCCESS,2026-04-02 09:01:56
382,TXN_10210,5,CREDIT,8237.06,SUCCESS,2026-04-02 09:01:56
383,TXN_10211,20,DEBIT,23192.68,SUCCESS,2026-04-02 23:23:12
384,TXN_10211,16,CREDIT,23192.68,SUCCESS,2026-04-02 23:23:12
385,TXN_10212,19,DEBIT,5232.74,SUCCESS,2026-04-01 19:24:53
386,TXN_10212,12,CREDIT,5232.74,SUCCESS,2026-04-01 19:24:53
387,TXN_10214,14,DEBIT,36776.89,SUCCESS,2026-04-02 18:40:54
388,TXN_10214,7,CREDIT,36776.89,SUCCESS,2026-04-02 18:40:54
389,TXN_10215,7,DEBIT,24149.39,SUCCESS,2026-04-03 15:41:30
390,TXN_10215,17,CREDIT,24149.39,SUCCESS,2026-04-03 15:41:30
391,TXN_10216,10,DEBIT,14189.91,SUCCESS,2026-04-02 17:14:44
392,TXN_10216,8,CREDIT,14189.91,SUCCESS,2026-04-02 17:14:44
393,TXN_10217,8,DEBIT,39056.89,SUCCESS,2026-04-02 17:45:59
394,TXN_10217,17,CREDIT,39056.89,SUCCESS,2026-04-02 17:45:59
395,TXN_10218,19,DEBIT,20545.48,SUCCESS,2026-04-03 10:57:19
396,TXN_10218,2,CREDIT,20545.48,SUCCESS,2026-04-03 10:57:19
397,TXN_10219,4,DEBIT,15722.8,SUCCESS,2026-04-03 00:55:12
398,TXN_10219,11,CREDIT,15722.8,SUCCESS,2026-04-03 00:55:12
399,TXN_10220,11,DEBIT,3146.59,SUCCESS,2026-04-03 11:32:20
400,TXN_10220,7,CREDIT,3146.59,SUCCESS,2026-04-03 11:32:20
401,TXN_10221,7,DEBIT,49570.92,SUCCESS,2026-04-02 14:33:13
402,TXN_10221,16,CREDIT,49570.92,SUCCESS,2026-04-02 14:33:13
403,TXN_10222,4,DEBIT,16923.57,SUCCESS,2026-04-01 20:39:17
404,TXN_10222,10,CREDIT,16923.57,SUCCESS,2026-04-01 20:39:17
405,TXN_10223,16,DEBIT,46479.28,SUCCESS,2026-04-03 14:15:06
406,TXN_10223,1,CREDIT,46479.28,SUCCESS,2026-04-03 14:15:06
407,TXN_10224,1,DEBIT,42751.2,SUCCESS,2026-04-03 03:58:18
408,TXN_10224,18,CREDIT,42751.2,SUCCESS,2026-04-03 03:58:18
409,TXN_10225,17,DEBIT,15948.16,SUCCESS,2026-04-01 21:06:10
410,TXN_10225,7,CREDIT,15948.16,SUCCESS,2026-04-01 21:06:10
411,TXN_10226,18,DEBIT,2903.7,SUCCESS,2026-04-02 11:25:48
412,TXN_10226,19,CREDIT,2903.7,SUCCESS,2026-04-02 11:25:48
413,TXN_10227,18,DEBIT,3588.31,SUCCESS,2026-04-03 01:39:45
414,TXN_10227,8,CREDIT,3588.31,SUCCESS,2026-04-03 01:39:45
415,TXN_10228,17,DEBIT,34081.51,SUCCESS,2026-04-03 08:56:05
416,TXN_10228,19,CREDIT,34081.51,SUCCESS,2026-04-03 08:56:05
417,TXN_10229,1,DEBIT,46789.05,SUCCESS,2026-04-03 13:16:24
418,TXN_10229,16,CREDIT,46789.05,SUCCESS,2026-04-03 13:16:24
419,TXN_10230,1,DEBIT,17107.72,SUCCESS,2026-04-01 19:52:13
420,TXN_10230,17,CREDIT,17107.72,SUCCESS,2026-04-01 19:52:13
421,TXN_10231,19,DEBIT,14020.29,SUCCESS,2026-04-02 21:57:43
422,TXN_10231,16,CREDIT,14020.29,SUCCESS,2026-04-02 21:57:43
423,TXN_10232,13,DEBIT,6025.8,SUCCESS,2026-04-01 17:20:02
424,TXN_10232,8,CREDIT,6025.8,SUCCESS,2026-04-01 17:20:02
425,TXN_10233,2,DEBIT,27409.05,SUCCESS,2026-04-02 15:54:31
426,TXN_10233,5,CREDIT,27409.05,SUCCESS,2026-04-02 15:54:31
427,TXN_10235,4,DEBIT,46548.39,SUCCESS,2026-04-03 12:06:42
428,TXN_10235,3,CREDIT,46548.39,SUCCESS,2026-04-03 12:06:42
429,TXN_10236,13,DEBIT,33049.54,SUCCESS,2026-04-02 12:59:46
430,TXN_10236,3,CREDIT,33049.54,SUCCESS,2026-04-02 12:59:46
431,TXN_10237,9,DEBIT,7892.95,SUCCESS,2026-04-02 11:41:47
432,TXN_10237,13,CREDIT,7892.95,SUCCESS,2026-04-02 11:41:47
433,TXN_10238,7,DEBIT,45369.09,SUCCESS,2026-04-01 22:06:14
434,TXN_10238,2,CREDIT,45369.09,SUCCESS,2026-04-01 22:06:14
435,TXN_10240,2,DEBIT,12949.62,SUCCESS,2026-04-01 23:46:04
436,TXN_10240,8,CREDIT,12949.62,SUCCESS,2026-04-01 23:46:04
437,TXN_10241,17,DEBIT,25795.49,SUCCESS,2026-04-03 14:01:27
438,TXN_10241,2,CREDIT,25795.49,SUCCESS,2026-04-03 14:01:27
439,TXN_10242,9,DEBIT,14442.3,SUCCESS,2026-04-01 20:21:33
440,TXN_10242,12,CREDIT,14442.3,SUCCESS,2026-04-01 20:21:33
441,TXN_10244,2,DEBIT,49087.53,SUCCESS,2026-04-02 13:22:56
442,TXN_10244,12,CREDIT,49087.53,SUCCESS,2026-04-02 13:22:56
443,TXN_10245,12,DEBIT,17844.26,SUCCESS,2026-04-02 21:42:30
444,TXN_10245,7,CREDIT,17844.26,SUCCESS,2026-04-02 21:42:30
445,TXN_10246,4,DEBIT,17675.0,SUCCESS,2026-04-01 14:17:35
446,TXN_10246,9,CREDIT,17675.0,SUCCESS,2026-04-01 14:17:35
447,TXN_10247,7,DEBIT,32869.46,SUCCESS,2026-04-03 01:47:14
448,TXN_10247,15,CREDIT,32869.46,SUCCESS,2026-04-03 01:47:14
449,TXN_10248,16,DEBIT,13334.11,SUCCESS,2026-04-03 02:58:45
450,TXN_10248,13,CREDIT,13334.11,SUCCESS,2026-04-03 02:58:45
451,TXN_10249,1,DEBIT,29598.38,SUCCESS,2026-04-02 03:24:17
452,TXN_10249,20,CREDIT,29598.38,SUCCESS,2026-04-02 03:24:17
453,TXN_10250,4,DEBIT,12256.84,SUCCESS,2026-04-02 05:00:16
454,TXN_10250,10,CREDIT,12256.84,SUCCESS,2026-04-02 05:00:16
455,TXN_10251,11,DEBIT,1852.43,SUCCESS,2026-04-03 16:37:05
456,TXN_10251,13,CREDIT,1852.43,SUCCESS,2026-04-03 16:37:05
457,TXN_10252,13,DEBIT,49154.07,SUCCESS,2026-04-02 09:50:17
458,TXN_10252,14,CREDIT,49154.07,SUCCESS,2026-04-02 09:50:17
459,TXN_10253,2,DEBIT,41095.55,SUCCESS,2026-04-03 15:31:07
460,TXN_10253,16,CREDIT,41095.55,SUCCESS,2026-04-03 15:31:07
461,TXN_10254,2,DEBIT,20085.11,SUCCESS,2026-04-03 13:03:46
462,TXN_10254,12,CREDIT,20085.11,SUCCESS,2026-04-03 13:03:46
463,TXN_10256,20,DEBIT,47678.53,SUCCESS,2026-04-02 04:54:16
464,TXN_10256,19,CREDIT,47678.53,SUCCESS,2026-04-02 04:54:16
465,TXN_10257,2,DEBIT,17098.09,SUCCESS,2026-04-03 08:16:08
466,TXN_10257,11,CREDIT,17098.09,SUCCESS,2026-04-03 08:16:08
467,TXN_10258,18,DEBIT,8690.55,SUCCESS,2026-04-01 16:05:32
468,TXN_10258,7,CREDIT,8690.55,SUCCESS,2026-04-01 16:05:32
469,TXN_10259,10,DEBIT,16621.7,SUCCESS,2026-04-03 00:07:51
470,TXN_10259,8,CREDIT,16621.7,SUCCESS,2026-04-03 00:07:51
471,TXN_10260,3,DEBIT,7438.29,SUCCESS,2026-04-02 08:39:27
472,TXN_10260,4,CREDIT,7438.29,SUCCESS,2026-04-02 08:39:27
473,TXN_10261,13,DEBIT,39687.62,SUCCESS,2026-04-02 04:06:43
474,TXN_10261,10,CREDIT,39687.62,SUCCESS,2026-04-02 04:06:43
475,TXN_10262,19,DEBIT,8477.8,SUCCESS,2026-04-01 16:46:21
476,TXN_10262,6,CREDIT,8477.8,SUCCESS,2026-04-01 16:46:21
477,TXN_10263,4,DEBIT,5946.62,SUCCESS,2026-04-02 07:07:01
478,TXN_10263,9,CREDIT,5946.62,SUCCESS,2026-04-02 07:07:01
479,TXN_10264,5,DEBIT,8741.04,SUCCESS,2026-04-02 20:37:09
480,TXN_10264,17,CREDIT,8741.04,SUCCESS,2026-04-02 20:37:09
481,TXN_10266,8,DEBIT,10082.78,SUCCESS,2026-04-02 17:38:12
482,TXN_10266,19,CREDIT,10082.78,SUCCESS,2026-04-02 17:38:12
483,TXN_10267,16,DEBIT,41453.19,SUCCESS,2026-04-02 17:50:31
484,TXN_10267,7,CREDIT,41453.19,SUCCESS,2026-04-02 17:50:31
485,TXN_10268,12,DEBIT,17254.32,SUCCESS,2026-04-03 12:40:25
486,TXN_10268,4,CREDIT,17254.32,SUCCESS,2026-04-03 12:40:25
487,TXN_10269,19,DEBIT,25098.25,SUCCESS,2026-04-02 06:37:28
488,TXN_10269,3,CREDIT,25098.25,SUCCESS,2026-04-02 06:37:28
489,TXN_10270,16,DEBIT,12260.92,SUCCESS,2026-04-01 18:33:41
490,TXN_10270,3,CREDIT,12260.92,SUCCESS,2026-04-01 18:33:41
491,TXN_10271,12,DEBIT,15379.16,SUCCESS,2026-04-03 03:08:36
492,TXN_10271,15,CREDIT,15379.16,SUCCESS,2026-04-03 03:08:36
493,TXN_10272,13,DEBIT,9578.73,SUCCESS,2026-04-03 06:48:33
494,TXN_10272,14,CREDIT,9578.73,SUCCESS,2026-04-03 06:48:33
495,TXN_10273,7,DEBIT,46192.37,SUCCESS,2026-04-02 06:52:13
496,TXN_10273,1,CREDIT,46192.37,SUCCESS,2026-04-02 06:52:13
497,TXN_10274,17,DEBIT,38455.59,SUCCESS,2026-04-01 19:27:36
498,TXN_10274,15,CREDIT,38455.59,SUCCESS,2026-04-01 19:27:36
499,TXN_10275,13,DEBIT,49134.56,SUCCESS,2026-04-02 12:18:46
500,TXN_10275,8,CREDIT,49134.56,SUCCESS,2026-04-02 12:18:46
501,TXN_10276,8,DEBIT,44654.5,SUCCESS,2026-04-01 22:11:32
502,TXN_10276,13,CREDIT,44654.5,SUCCESS,2026-04-01 22:11:32
503,TXN_10277,5,DEBIT,5335.0,SUCCESS,2026-04-03 08:38:14
504,TXN_10277,15,CREDIT,5335.0,SUCCESS,2026-04-03 08:38:14
505,TXN_10278,16,DEBIT,11033.43,SUCCESS,2026-04-03 07:26:12
506,TXN_10278,10,CREDIT,11033.43,SUCCESS,2026-04-03 07:26:12
507,TXN_10279,17,DEBIT,26389.56,SUCCESS,2026-04-02 11:01:24
508,TXN_10279,8,CREDIT,26389.56,SUCCESS,2026-04-02 11:01:24
509,TXN_10280,7,DEBIT,42143.44,SUCCESS,2026-04-01 11:40:10
510,TXN_10280,14,CREDIT,42143.44,SUCCESS,2026-04-01 11:40:10
511,TXN_10282,11,DEBIT,10739.54,SUCCESS,2026-04-02 17:19:26
512,TXN_10282,13,CREDIT,10739.54,SUCCESS,2026-04-02 17:19:26
513,TXN_10283,2,DEBIT,19556.3,SUCCESS,2026-04-02 12:33:54
514,TXN_10283,18,CREDIT,19556.3,SUCCESS,2026-04-02 12:33:54
515,TXN_10284,9,DEBIT,8300.86,SUCCESS,2026-04-02 16:25:35
516,TXN_10284,12,CREDIT,8300.86,SUCCESS,2026-04-02 16:25:35
517,TXN_10285,4,DEBIT,11035.78,SUCCESS,2026-04-02 04:51:20
518,TXN_10285,5,CREDIT,11035.78,SUCCESS,2026-04-02 04:51:20
519,TXN_10286,8,DEBIT,17593.01,SUCCESS,2026-04-02 09:46:36
520,TXN_10286,20,CREDIT,17593.01,SUCCESS,2026-04-02 09:46:36
521,TXN_10288,13,DEBIT,43271.12,SUCCESS,2026-04-03 07:37:14
522,TXN_10288,4,CREDIT,43271.12,SUCCESS,2026-04-03 07:37:14
523,TXN_10289,3,DEBIT,8153.92,SUCCESS,2026-04-02 02:41:31
524,TXN_10289,16,CREDIT,8153.92,SUCCESS,2026-04-02 02:41:31
525,TXN_10290,18,DEBIT,3544.16,SUCCESS,2026-04-03 07:18:51
526,TXN_10290,5,CREDIT,3544.16,SUCCESS,2026-04-03 07:18:51
527,TXN_10291,12,DEBIT,31593.36,SUCCESS,2026-04-02 12:20:40
528,TXN_10291,4,CREDIT,31593.36,SUCCESS,2026-04-02 12:20:40
529,TXN_10292,6,DEBIT,49212.73,SUCCESS,2026-04-01 20:58:29
530,TXN_10292,10,CREDIT,49212.73,SUCCESS,2026-04-01 20:58:29
531,TXN_10293,6,DEBIT,11639.58,SUCCESS,2026-04-02 22:48:05
532,TXN_10293,20,CREDIT,11639.58,SUCCESS,2026-04-02 22:48:05
533,TXN_10294,8,DEBIT,27732.79,SUCCESS,2026-04-03 04:36:34
534,TXN_10294,4,CREDIT,27732.79,SUCCESS,2026-04-03 04:36:34
535,TXN_10295,2,DEBIT,26638.06,SUCCESS,2026-04-02 08:18:37
536,TXN_10295,20,CREDIT,26638.06,SUCCESS,2026-04-02 08:18:37
537,TXN_10296,12,DEBIT,38348.3,SUCCESS,2026-04-02 04:46:21
538,TXN_10296,20,CREDIT,38348.3,SUCCESS,2026-04-02 04:46:21
539,TXN_10297,7,DEBIT,33149.95,SUCCESS,2026-04-02 11:46:59
540,TXN_10297,16,CREDIT,33149.95,SUCCESS,2026-04-02 11:46:59
541,TXN_10298,18,DEBIT,10935.42,SUCCESS,2026-04-02 07:03:11
542,TXN_10298,19,CREDIT,10935.42,SUCCESS,2026-04-02 07:03:11
543,TXN_10299,8,DEBIT,45756.58,SUCCESS,2026-04-02 06:09:21
544,TXN_10299,9,CREDIT,45756.58,SUCCESS,2026-04-02 06:09:21
545,TXN_10300,20,DEBIT,6558.22,SUCCESS,2026-04-03 11:07:34
546,TXN_10300,5,CREDIT,6558.22,SUCCESS,2026-04-03 11:07:34
547,TXN_10301,9,DEBIT,10868.62,SUCCESS,2026-04-02 04:05:07
548,TXN_10301,8,CREDIT,10868.62,SUCCESS,2026-04-02 04:05:07
549,TXN_10302,5,DEBIT,43518.51,SUCCESS,2026-04-02 05:08:27
550,TXN_10302,6,CREDIT,43518.51,SUCCESS,2026-04-02 05:08:27
551,TXN_10303,6,DEBIT,13259.7,SUCCESS,2026-04-02 11:51:40
552,TXN_10303,10,CREDIT,13259.7,SUCCESS,2026-04-02 11:51:40
553,TXN_10304,11,DEBIT,27446.68,SUCCESS,2026-04-03 08:24:38
554,TXN_10304,5,CREDIT,27446.68,SUCCESS,2026-04-03 08:24:38
555,TXN_10305,4,DEBIT,33277.45,SUCCESS,2026-04-02 23:09:31
556,TXN_10305,15,CREDIT,33277.45,SUCCESS,2026-04-02 23:09:31
557,TXN_10307,20,DEBIT,31295.89,SUCCESS,2026-04-03 08:02:16
558,TXN_10307,9,CREDIT,31295.89,SUCCESS,2026-04-03 08:02:16
559,TXN_10308,12,DEBIT,10066.26,SUCCESS,2026-04-02 09:39:19
560,TXN_10308,1,CREDIT,10066.26,SUCCESS,2026-04-02 09:39:19
561,TXN_10309,11,DEBIT,19476.15,SUCCESS,2026-04-03 00:00:44
562,TXN_10309,12,CREDIT,19476.15,SUCCESS,2026-04-03 00:00:44
563,TXN_10310,19,DEBIT,41838.09,SUCCESS,2026-04-02 22:54:44
564,TXN_10310,18,CREDIT,41838.09,SUCCESS,2026-04-02 22:54:44
565,TXN_10311,6,DEBIT,8503.91,SUCCESS,2026-04-01 17:54:29
566,TXN_10311,1,CREDIT,8503.91,SUCCESS,2026-04-01 17:54:29
567,TXN_10312,3,DEBIT,37836.11,SUCCESS,2026-04-03 11:34:05
568,TXN_10312,13,CREDIT,37836.11,SUCCESS,2026-04-03 11:34:05
569,TXN_10313,8,DEBIT,27779.56,SUCCESS,2026-04-02 14:12:43
570,TXN_10313,16,CREDIT,27779.56,SUCCESS,2026-04-02 14:12:43
571,TXN_10314,14,DEBIT,41441.97,SUCCESS,2026-04-03 09:17:13
572,TXN_10314,6,CREDIT,41441.97,SUCCESS,2026-04-03 09:17:13
573,TXN_10316,10,DEBIT,43015.39,SUCCESS,2026-04-03 10:22:43
574,TXN_10316,7,CREDIT,43015.39,SUCCESS,2026-04-03 10:22:43
575,TXN_10317,16,DEBIT,26987.66,SUCCESS,2026-04-01 17:28:09
576,TXN_10317,9,CREDIT,26987.66,SUCCESS,2026-04-01 17:28:09
577,TXN_10318,12,DEBIT,20582.37,SUCCESS,2026-04-02 14:56:14
578,TXN_10318,16,CREDIT,20582.37,SUCCESS,2026-04-02 14:56:14
579,TXN_10319,20,DEBIT,31771.18,SUCCESS,2026-04-03 00:23:34
580,TXN_10319,16,CREDIT,31771.18,SUCCESS,2026-04-03 00:23:34
581,TXN_10320,8,DEBIT,2069.48,SUCCESS,2026-04-02 21:27:10
582,TXN_10320,15,CREDIT,2069.48,SUCCESS,2026-04-02 21:27:10
583,TXN_10321,10,DEBIT,10085.71,SUCCESS,2026-04-02 12:02:42
584,TXN_10321,13,CREDIT,10085.71,SUCCESS,2026-04-02 12:02:42
585,TXN_10322,16,DEBIT,40814.53,SUCCESS,2026-04-03 07:20:16
586,TXN_10322,8,CREDIT,40814.53,SUCCESS,2026-04-03 07:20:16
587,TXN_10323,19,DEBIT,37495.2,SUCCESS,2026-04-02 09:11:51
588,TXN_10323,6,CREDIT,37495.2,SUCCESS,2026-04-02 09:11:51
589,TXN_10324,17,DEBIT,8680.59,SUCCESS,2026-04-03 11:52:19
590,TXN_10324,19,CREDIT,8680.59,SUCCESS,2026-04-03 11:52:19
591,TXN_10325,12,DEBIT,34173.84,SUCCESS,2026-04-02 20:23:57
592,TXN_10325,19,CREDIT,34173.84,SUCCESS,2026-04-02 20:23:57
593,TXN_10326,16,DEBIT,5364.22,SUCCESS,2026-04-02 17:44:44
594,TXN_10326,1,CREDIT,5364.22,SUCCESS,2026-04-02 17:44:44
595,TXN_10327,15,DEBIT,42425.27,SUCCESS,2026-04-01 12:11:58
596,TXN_10327,4,CREDIT,42425.27,SUCCESS,2026-04-01 12:11:58
597,TXN_10328,19,DEBIT,40607.44,SUCCESS,2026-04-03 16:54:12
598,TXN_10328,4,CREDIT,40607.44,SUCCESS,2026-04-03 16:54:12
599,TXN_10329,15,DEBIT,47065.32,SUCCESS,2026-04-02 13:23:23
600,TXN_10329,12,CREDIT,47065.32,SUCCESS,2026-04-02 13:23:23
601,TXN_10330,18,DEBIT,47119.32,SUCCESS,2026-04-01 18:52:41
602,TXN_10330,17,CREDIT,47119.32,SUCCESS,2026-04-01 18:52:41
603,TXN_10331,7,DEBIT,41920.25,SUCCESS,2026-04-02 12:21:24
604,TXN_10331,14,CREDIT,41920.25,SUCCESS,2026-04-02 12:21:24
605,TXN_10332,11,DEBIT,39059.48,SUCCESS,2026-04-03 15:06:29
606,TXN_10332,3,CREDIT,39059.48,SUCCESS,2026-04-03 15:06:29
607,TXN_10333,1,DEBIT,4258.39,SUCCESS,2026-04-01 18:26:29
608,TXN_10333,2,CREDIT,4258.39,SUCCESS,2026-04-01 18:26:29
609,TXN_10334,2,DEBIT,26157.04,SUCCESS,2026-04-03 15:16:00
610,TXN_10334,20,CREDIT,26157.04,SUCCESS,2026-04-03 15:16:00
611,TXN_10335,16,DEBIT,39623.7,SUCCESS,2026-04-02 11:52:53
612,TXN_10335,1,CREDIT,39623.7,SUCCESS,2026-04-02 11:52:53
613,TXN_10336,11,DEBIT,8697.47,SUCCESS,2026-04-03 03:09:38
614,TXN_10336,13,CREDIT,8697.47,SUCCESS,2026-04-03 03:09:38
615,TXN_10337,15,DEBIT,21763.62,SUCCESS,2026-04-02 08:02:25
616,TXN_10337,20,CREDIT,21763.62,SUCCESS,2026-04-02 08:02:25
617,TXN_10338,4,DEBIT,10793.29,SUCCESS,2026-04-03 08:41:18
618,TXN_10338,10,CREDIT,10793.29,SUCCESS,2026-04-03 08:41:18
619,TXN_10339,20,DEBIT,40095.76,SUCCESS,2026-04-03 15:01:45
620,TXN_10339,15,CREDIT,40095.76,SUCCESS,2026-04-03 15:01:45
621,TXN_10340,19,DEBIT,40388.95,SUCCESS,2026-04-03 17:11:09
622,TXN_10340,1,CREDIT,40388.95,SUCCESS,2026-04-03 17:11:09
623,TXN_10341,2,DEBIT,5997.11,SUCCESS,2026-04-01 16:07:19
624,TXN_10341,15,CREDIT,5997.11,SUCCESS,2026-04-01 16:07:19
625,TXN_10344,10,DEBIT,21358.08,SUCCESS,2026-04-02 22:41:28
626,TXN_10344,9,CREDIT,21358.08,SUCCESS,2026-04-02 22:41:28
627,TXN_10345,10,DEBIT,20183.73,SUCCESS,2026-04-02 09:55:03
628,TXN_10345,5,CREDIT,20183.73,SUCCESS,2026-04-02 09:55:03
629,TXN_10347,6,DEBIT,29274.48,SUCCESS,2026-04-01 16:18:53
630,TXN_10347,20,CREDIT,29274.48,SUCCESS,2026-04-01 16:18:53
631,TXN_10348,14,DEBIT,9964.65,SUCCESS,2026-04-01 18:32:19
632,TXN_10348,6,CREDIT,9964.65,SUCCESS,2026-04-01 18:32:19
633,TXN_10349,16,DEBIT,25206.01,SUCCESS,2026-04-01 22:23:59
634,TXN_10349,1,CREDIT,25206.01,SUCCESS,2026-04-01 22:23:59
635,TXN_10350,6,DEBIT,25348.49,SUCCESS,2026-04-03 08:55:03
636,TXN_10350,7,CREDIT,25348.49,SUCCESS,2026-04-03 08:55:03
637,TXN_10351,16,DEBIT,10548.32,SUCCESS,2026-04-03 05:36:37
638,TXN_10351,5,CREDIT,10548.32,SUCCESS,2026-04-03 05:36:37
639,TXN_10353,15,DEBIT,34487.89,SUCCESS,2026-04-03 02:30:23
640,TXN_10353,19,CREDIT,34487.89,SUCCESS,2026-04-03 02:30:23
641,TXN_10354,16,DEBIT,14473.65,SUCCESS,2026-04-02 18:11:41
642,TXN_10354,20,CREDIT,14473.65,SUCCESS,2026-04-02 18:11:41
643,TXN_10355,18,DEBIT,32287.11,SUCCESS,2026-04-01 12:34:38
644,TXN_10355,4,CREDIT,32287.11,SUCCESS,2026-04-01 12:34:38
645,TXN_10356,1,DEBIT,2482.49,SUCCESS,2026-04-03 01:54:29
646,TXN_10356,10,CREDIT,2482.49,SUCCESS,2026-04-03 01:54:29
647,TXN_10357,10,DEBIT,24995.7,SUCCESS,2026-04-01 12:19:35
648,TXN_10357,2,CREDIT,24995.7,SUCCESS,2026-04-01 12:19:35
649,TXN_10358,6,DEBIT,35214.44,SUCCESS,2026-04-02 05:06:21
650,TXN_10358,13,CREDIT,35214.44,SUCCESS,2026-04-02 05:06:21
651,TXN_10359,17,DEBIT,4559.68,SUCCESS,2026-04-01 16:09:18
652,TXN_10359,16,CREDIT,4559.68,SUCCESS,2026-04-01 16:09:18
653,TXN_10360,14,DEBIT,30882.75,SUCCESS,2026-04-01 17:36:48
654,TXN_10360,13,CREDIT,30882.75,SUCCESS,2026-04-01 17:36:48
655,TXN_10361,14,DEBIT,4431.21,SUCCESS,2026-04-01 11:36:37
656,TXN_10361,17,CREDIT,4431.21,SUCCESS,2026-04-01 11:36:37
657,TXN_10363,13,DEBIT,48809.14,SUCCESS,2026-04-03 05:07:02
658,TXN_10363,4,CREDIT,48809.14,SUCCESS,2026-04-03 05:07:02
659,TXN_10364,8,DEBIT,47238.95,SUCCESS,2026-04-02 15:25:18
660,TXN_10364,1,CREDIT,47238.95,SUCCESS,2026-04-02 15:25:18
661,TXN_10366,12,DEBIT,12533.49,SUCCESS,2026-04-03 15:06:48
